Wall time,Step,Value
1624522445.612815,245410,25.864540100097656
1624522446.0669918,245610,26.21915626525879
1624522447.995959,246110,26.056406021118164
1624522454.8588352,248610,25.449100494384766
1624522455.0921454,248710,24.389596939086914
1624522458.384288,249910,24.831083297729492
1624522460.0982254,250410,26.650634765625
1624522468.2506661,253310,27.729103088378906
1624522472.4449015,254810,26.350908279418945
1624522512.5264587,268610,24.710439682006836
1624522528.570173,274110,26.648958206176758
1624522595.062968,296810,28.59284019470215
1624522616.152945,303910,27.95351791381836
1624522617.4798293,304210,26.542064666748047
1624522634.6615365,310010,27.0960636138916
1624522653.3193235,316210,24.547040939331055
1624522673.1872163,323110,26.912439346313477
1624522677.0178,324510,28.479259490966797
1624522677.4783788,324710,27.81478500366211
1624522677.7049067,324810,28.705854415893555
1624522694.0999312,330610,26.63762664794922
1624522745.1717565,348110,28.298036575317383
1624522784.3140216,361910,25.794788360595703
1624522785.3161721,362110,25.24382781982422
1624522799.690956,367110,25.40195655822754
1624522819.8168936,374210,28.61874008178711
1624522834.360893,379410,28.642271041870117
1624522840.1767435,381510,28.084068298339844
1624522842.3106787,382210,26.508270263671875
1624522872.6570075,392910,29.290660858154297
1624522880.6379216,395710,26.87681007385254
1624522888.7708602,398510,29.462451934814453
1624522903.6907172,403710,26.666255950927734
1624522921.3652074,409910,29.283666610717773
1624522949.2405102,419710,30.080101013183594
1624522958.028755,422810,28.85453987121582
1624522959.6496937,423310,27.497983932495117
1624522984.2026782,431810,26.730863571166992
1624522984.8098335,432010,30.15290641784668
1624523007.986981,440110,29.070743560791016
1624523034.5504947,449310,25.160062789916992
1624523039.3500066,451010,29.816003799438477
1624523045.6196587,453110,31.64556884765625
1624523083.8748848,466510,29.871156692504883
1624523084.800231,466910,31.044328689575195
1624523087.224449,467710,27.854867935180664
1624523119.6397204,478910,27.904396057128906
1624523124.2504976,480310,30.461261749267578
1624523135.4680276,484110,30.677030563354492
1624523138.8356595,485310,26.85181999206543
1624523151.1231227,489510,28.968637466430664
1624523173.7918558,497210,29.6171932220459
1624523196.5712168,505110,29.318634033203125
1624523197.0366933,505310,29.904102325439453
1624523212.6763177,510710,25.285743713378906
1624523221.1419892,513510,26.348594665527344
1624523252.2766154,524010,29.175106048583984
1624523284.2233548,534610,28.20880126953125
1624523288.3953054,536010,28.47307014465332
1624523306.8834817,542110,28.93588638305664
1624523344.710152,555010,29.821186065673828
1624523382.3284464,568010,29.91607666015625
1624523395.2938879,572410,30.04131507873535
1624523420.2860699,580910,30.55936622619629
1624523426.3494468,582910,28.686052322387695
1624523437.3092864,586510,27.216161727905273
1624523439.5112858,587210,27.52315330505371
1624523449.4731264,590810,31.46155548095703
1624523455.661289,592910,30.516399383544922
1624523474.3879457,599110,27.85802459716797
1624523480.2272065,601110,30.52338981628418
1624523512.7242246,612210,29.377443313598633
1624523515.8549168,613210,29.0079402923584
1624523535.8758512,620110,29.528261184692383
1624523539.5765417,621410,31.048707962036133
1624523541.1332033,622010,30.757183074951172
1624523545.1360056,623310,30.487600326538086
1624523561.9970305,629010,27.596681594848633
1624523569.0650575,631310,30.77867889404297
1624523587.556414,637710,29.311662673950195
1624523629.5956526,652110,31.40069580078125
1624523644.8838897,657510,30.565425872802734
1624523653.5785406,660410,31.072546005249023
1624523668.9159644,665810,30.09508514404297
1624523680.076749,669710,30.118396759033203
1624523680.9118998,670010,30.122573852539062
1624523684.489958,671210,30.17538070678711
1624523693.6061463,674310,31.08664321899414
1624523726.1813679,685510,29.590402603149414
1624523758.0942836,696710,31.3085880279541
1624523765.9255052,699310,30.179824829101562
1624523798.4874623,710710,30.362459182739258
1624523800.8013573,711510,29.45218276977539
1624523812.4754946,715610,30.902606964111328
1624523838.760584,724810,31.253175735473633
1624523857.532282,731210,30.959321975708008
1624523871.0640714,736010,31.205175399780273
1624523877.913964,738310,29.760038375854492
1624523897.6033185,745110,30.840238571166992
1624523900.7158527,746110,30.98545265197754
1624523901.3935177,746410,30.158321380615234
1624523905.4545093,747910,31.599021911621094
1624523915.2355037,751210,29.469371795654297
1624523967.366394,769410,30.94538688659668
1624523986.685254,776110,29.775461196899414
1624523994.4856555,778910,30.66455841064453
1624523997.3574216,779910,31.144948959350586
1624524007.5480769,783410,30.99519157409668
1624524053.2180448,799210,30.17786979675293
1624524074.4521236,806710,31.361148834228516
1624524107.2118382,818110,29.397991180419922
1624524119.1783023,822210,31.39918327331543
1624524151.3449378,833510,31.646480560302734
1624524159.8213599,836410,32.02084732055664
1624524160.9708288,836910,32.20944595336914
1624524163.7367396,837810,30.222612380981445
1624524189.4406393,846810,27.430227279663086
1624524190.6110783,847110,27.479963302612305
1624524198.290764,849910,28.211742401123047
1624524201.1157858,850910,30.075885772705078
1624524228.0256367,860210,27.9947452545166
1624524237.6167934,863610,27.948253631591797
1624524254.869206,869610,32.075626373291016
1624524290.945462,882010,31.59166717529297
1624524307.4687924,887910,28.782245635986328
1624524315.3017108,890510,30.70189094543457
1624524315.992464,890810,31.010469436645508
1624524321.825643,892910,30.932723999023438
1624524324.0301528,893610,30.7193660736084
1624524340.1318014,899410,30.678974151611328
1624524341.631448,900010,31.849464416503906
1624524357.7832627,905610,28.79486656188965
1624524416.9000592,926110,30.966293334960938
1624524432.736922,931710,29.737289428710938
1624524441.6975942,934910,31.460447311401367
1624524466.5393796,943610,31.25556182861328
1624524475.9190013,946910,30.767969131469727
1624524498.4855018,954810,31.416894912719727
1624524500.6387863,955510,30.19076919555664
1624524504.228624,956810,31.41117286682129
1624524521.4297137,962810,30.468660354614258
1624524530.0600662,965810,30.016740798950195
1624524536.8752048,968110,32.055728912353516
1624524541.5463974,969910,32.863250732421875
1624524583.206311,984410,31.40743637084961
1624524601.5967731,990810,32.92420959472656
1624524645.0919747,1005910,31.213354110717773
1624524653.0327835,1008510,29.962055206298828
1624524708.0304165,1027710,30.55405044555664
1624524710.2318995,1028410,31.697715759277344
1624524742.217273,1039710,32.149864196777344
1624524743.0425336,1040010,32.03539276123047
1624524749.5002246,1042110,31.837039947509766
1624524766.0524166,1048010,32.80504608154297
1624524778.4573534,1052310,32.73959732055664
1624524802.8483508,1060810,30.848445892333984
1624524811.820328,1063910,30.552383422851562
1624524816.496316,1065510,29.79368019104004
1624524821.6022968,1067210,32.251991271972656
1624524832.9116645,1071210,31.582111358642578
1624524845.6441298,1075810,32.02783203125
1624524845.8790414,1075910,32.06629943847656
1624524852.5717378,1078110,32.07331466674805
1624524862.0183048,1081610,31.347936630249023
1624524870.021192,1084210,30.716501235961914
1624524872.603727,1085110,30.46234893798828
1624524887.3251877,1090310,31.851783752441406
1624524887.9980762,1090610,32.80253601074219
1624524897.563861,1094010,31.76173210144043
1624524898.8551872,1094410,32.0455207824707
1624524905.4063032,1096710,32.68818664550781
1624524907.328408,1097310,32.370262145996094
1624524907.8057683,1097510,31.907419204711914
1624524921.371152,1102110,31.58281707763672
1624524944.7605865,1110310,32.219825744628906
1624524950.442619,1112210,30.667415618896484
1624524952.9711936,1113110,31.699125289916992
1624524972.1644242,1119910,31.935291290283203
1624524973.0910642,1120110,32.03335189819336
1624524990.6996682,1126110,30.883380889892578
1624525036.5639398,1142010,32.387123107910156
1624525052.2677124,1147310,32.99314880371094
1624525058.1190035,1149310,32.241580963134766
1624525066.8832633,1152410,32.57011413574219
1624525069.4714773,1153310,32.920249938964844
1624525074.2466784,1155010,33.08660125732422
1624525079.348282,1156710,31.765827178955078
1624525102.8330314,1164910,31.436187744140625
1624525109.8670843,1167210,33.19929504394531
1624525113.8547046,1168610,31.25075340270996
1624525134.6778617,1176010,31.335243225097656
1624525167.3613508,1187410,30.788522720336914
1624525194.7791169,1197010,32.9249267578125
1624525196.323631,1197510,31.808013916015625
1624525206.771117,1201110,31.460205078125
1624525215.7745428,1204210,31.681690216064453
1624525243.231459,1213910,33.39228439331055
1624525250.9701955,1216510,32.72431182861328
1624525251.8740814,1216910,31.853757858276367
1624525256.6137323,1218510,32.5185432434082
1624525268.4472194,1222710,30.2215633392334
1624525287.4990346,1229110,32.644935607910156
1624525288.1789634,1229410,33.237770080566406
1624525292.5706642,1231010,30.567211151123047
1624525319.933155,1240610,32.42097854614258
1624525334.9943914,1245910,32.71643829345703
1624525396.304218,1267210,33.39983367919922
1624525404.026671,1270010,31.665489196777344
1624525434.5219684,1280610,31.68040657043457
1624525455.111247,1287810,33.36497116088867
1624525472.9476895,1294010,33.090545654296875
1624525494.9590247,1301810,33.68744659423828
1624525499.964338,1303510,33.756221771240234
1624525508.1411512,1306210,33.700340270996094
1624525514.1492553,1308310,32.88113784790039
1624525517.5072892,1309510,32.542564392089844
1624525521.8394666,1311010,32.189964294433594
1624525538.2605898,1316710,31.54743766784668
1624525559.1507545,1324010,32.88637924194336
1624525590.9218798,1335010,33.252166748046875
1624525605.7992654,1340310,33.986915588378906
1624525606.729781,1340710,33.958030700683594
1624525634.8116164,1350510,33.938140869140625
1624525647.0742266,1354710,32.900779724121094
1624525661.6135182,1359810,32.49134826660156
1624525668.466922,1362110,32.611549377441406
1624525685.097169,1368010,32.655338287353516
1624525686.248411,1368310,33.02493667602539
1624525713.8608377,1377710,33.919673919677734
1624525723.8358054,1381110,33.13187789916992
1624525733.4304118,1384610,34.405982971191406
1624525744.7906306,1388510,33.08173370361328
1624525771.2682934,1397710,33.24128341674805
1624525777.5422454,1399910,34.45696258544922
1624525801.1992452,1408110,32.81350326538086
1624525841.7898185,1422210,32.67737579345703
1624525860.2672627,1428810,33.49130630493164
1624525862.4083834,1429510,33.17026901245117
1624525864.9811232,1430410,33.74723434448242
1624525870.0115175,1432110,33.065956115722656
1624525874.8746204,1433910,32.88335418701172
1624525892.0790594,1439810,32.39667510986328
1624525906.4160554,1444810,33.78776550292969
1624525919.888116,1449510,31.421634674072266
1624525937.770504,1455810,32.296722412109375
1624525959.4572303,1463310,33.93719482421875
1624525960.8018003,1463910,33.50651550292969
1624525969.5931542,1466910,32.68929672241211
1624525972.4697528,1467810,33.0034065246582
1624525975.3482769,1468810,34.352420806884766
1624526001.5876708,1478010,31.917404174804688
1624526004.0999887,1478910,33.096343994140625
1624526005.566552,1479310,33.04349899291992
1624526010.2730606,1481010,34.238460540771484
1624526028.664955,1487410,34.303768157958984
1624526034.3687391,1489310,32.664337158203125
1624526072.837269,1502810,33.81548309326172
1624526090.8916705,1509110,31.32224464416504
1624526103.6561236,1513710,33.577945709228516
1624526116.7158747,1518110,33.244075775146484
1624526141.050401,1526710,33.23845672607422
1624526157.7306051,1532510,34.24436950683594
1624526200.9071949,1547410,33.91850280761719
1624526201.4257395,1547610,33.53340530395508
1624526210.343294,1550810,32.32734680175781
1624526219.140772,1553910,31.33462905883789
1624526236.2545204,1559810,32.90817642211914
1624526278.0752182,1574110,33.71415710449219
1624526284.6718469,1576510,33.308837890625
1624526287.3619297,1577410,33.018619537353516
1624526302.8776965,1582910,33.777225494384766
1624526345.9661999,1598010,34.41411590576172
1624526350.1676676,1599410,32.36136245727539
1624526379.6897721,1609610,34.152557373046875
1624526385.6358263,1611710,32.141845703125
1624526423.8429396,1625010,33.81418991088867
1624526444.6320193,1632210,34.60213088989258
1624526450.6816487,1634410,34.55398941040039
1624526455.6997125,1636110,32.912410736083984
1624526468.3941753,1640710,33.15113830566406
1624526478.3795435,1644110,33.38435745239258
1624526496.7940788,1650610,33.93499755859375
1624526519.9535215,1658610,32.94239044189453
1624526541.71132,1666210,34.116729736328125
1624526551.825775,1669810,34.38052749633789
1624526583.4026868,1680910,33.94152069091797
1624526583.7805426,1681010,33.726009368896484
1624526593.763745,1684410,32.89042663574219
1624526597.676976,1685810,32.165672302246094
1624526610.1479383,1690010,32.926387786865234
1624526659.0984821,1706710,33.709171295166016
1624526668.26531,1709810,32.320709228515625
1624526678.440731,1713210,30.775087356567383
1624526709.3373442,1724010,29.23725128173828
1624526718.9473684,1727310,33.383277893066406
1624526724.067343,1729110,33.708251953125
1624526724.5131617,1729310,33.157806396484375
1624526731.1900444,1731710,33.566078186035156
1624526731.422389,1731810,33.38622283935547
1624526732.5869873,1732110,33.1318473815918
1624526737.692878,1734010,33.2849006652832
1624526747.9049382,1737510,34.781341552734375
1624526756.4771988,1740610,33.141517639160156
1624526767.7032382,1744510,34.274776458740234
1624526770.4994423,1745510,32.47705841064453
1624526795.985764,1754410,33.243465423583984
1624526799.8206995,1755810,31.373525619506836
1624526808.1999657,1758710,35.23512268066406
1624526810.4772487,1759510,33.630210876464844
1624526818.8427513,1762410,32.5819206237793
1624526846.6215677,1772310,33.961639404296875
1624526913.267115,1795410,33.740692138671875
1624526921.2851295,1798210,33.64788055419922
1624526924.0835898,1799110,34.170448303222656
1624526931.7715647,1801910,34.70746994018555
1624526941.9443808,1805410,33.959346771240234
1624526945.215122,1806610,34.78898620605469
1624526963.499129,1813010,35.0289192199707
1624527002.637702,1826510,30.814504623413086
1624527018.5336542,1831910,35.242008209228516
1624527057.719079,1845210,34.29341125488281
1624527057.9502866,1845310,34.03451919555664
1624527098.6480696,1859310,34.27827453613281
1624527133.3014398,1871410,33.91793441772461
1624527135.4114468,1872110,35.19144058227539
1624527170.5097609,1884610,33.585693359375
1624527203.0236874,1895910,33.48824691772461
1624527208.5088384,1897810,34.43175506591797
1624527216.6671348,1900610,32.177303314208984
1624527223.1869195,1902810,35.03106689453125
1624527229.0901127,1904910,34.768672943115234
1624527248.6504033,1911710,34.978607177734375
1624527264.0357494,1917010,32.528568267822266
1624527280.4416986,1922810,33.638771057128906
1624527293.891274,1927210,33.25870895385742
1624527355.0148792,1948610,34.30584716796875
1624527360.2761698,1950410,34.32252502441406
1624527366.7235594,1952610,35.009422302246094
1624527368.619927,1953210,33.832462310791016
1624527400.187158,1964110,32.48970413208008
1624527404.098601,1965510,30.431194305419922
1624527407.1609151,1966610,29.80463409423828
1624527423.2678645,1972110,32.98405075073242
1624527426.4034965,1973210,31.11842155456543
1624527427.7839534,1973810,31.85146713256836
1624527444.7602706,1979710,33.87607192993164
1624527452.9854574,1982410,34.310062408447266
1624527459.60946,1984710,32.82761764526367
1624527479.9944382,1991710,34.63861083984375
1624527485.97626,1993910,34.268577575683594
1624527496.0991898,1997210,31.52902603149414
1624527503.089512,1999610,35.7528190612793
1624527514.6792777,2003610,35.584014892578125
1624527520.0552201,2005410,35.04011917114258
1624527521.5988047,2006010,35.62299346923828
1624527522.68011,2006310,34.98550796508789
1624527544.533597,2013910,32.528953552246094
1624527544.9045372,2014010,33.27570343017578
1624527558.5217483,2018710,34.50624084472656
1624527567.6918876,2021810,35.54351043701172
1624527575.842231,2024510,34.17634582519531
1624527576.5630653,2024810,35.21182632446289
1624527578.5416927,2025310,35.027915954589844
1624527599.0615323,2032410,34.65787887573242
1624527602.2828784,2033510,34.920475006103516
1624527616.671851,2038410,34.999637603759766
1624527633.4759061,2044110,31.316144943237305
1624527646.5199006,2048610,33.255615234375
1624527658.5031772,2052710,34.652381896972656
1624527662.1578457,2054010,35.39381790161133
1624527662.7713876,2054110,34.92893981933594
1624527668.9423685,2056310,34.50004959106445
1624527673.1027226,2057910,34.61901092529297
1624527704.9390488,2069010,31.6948299407959
1624527711.0838034,2071110,34.403629302978516
1624527730.547918,2078010,34.07109832763672
1624527731.618838,2078310,34.38867950439453
1624527731.840583,2078410,34.87846755981445
1624527745.8350308,2083210,34.916961669921875
1624527752.4950426,2085610,34.12700653076172
1624527790.0174227,2098810,34.83165740966797
1624527812.7738764,2106810,33.674068450927734
1624527816.7967196,2108110,34.692054748535156
1624527835.011901,2114510,35.20271682739258
1624527853.6091135,2121010,35.223819732666016
1624527860.524571,2123310,35.297786712646484
1624527885.333743,2131710,34.165122985839844
1624527886.2196894,2132010,34.90244674682617
1624527887.730061,2132510,33.708518981933594
1624527907.2357512,2139210,34.37303161621094
1624527912.3703861,2141010,34.9886589050293
1624527934.3332603,2148510,34.25340270996094
1624527945.3196218,2152410,35.06116485595703
1624527991.146132,2168210,34.12745666503906
1624528002.8598528,2172410,35.37117004394531
1624528003.08379,2172510,35.47035598754883
1624528021.868563,2179010,34.403663635253906
1624528023.6607456,2179610,33.8138313293457
1624528031.3110726,2182210,34.64212417602539
1624528037.2792985,2184310,34.32052993774414
1624528038.6721694,2184910,34.13528823852539
1624528084.187327,2200710,30.34403419494629
1624528152.4232945,2224610,34.67909622192383
1624528156.0337596,2225910,34.3211669921875
1624528166.0703905,2229310,31.787809371948242
1624528172.7559314,2231710,35.045650482177734
1624528177.0202582,2233110,35.191463470458984
1624528184.6404104,2235910,34.7705078125
1624528217.440681,2247310,34.40401077270508
1624528227.4131567,2250810,34.91157150268555
1624528237.9824781,2254510,35.070411682128906
1624528263.7436035,2263610,34.51573181152344
1624528300.9143841,2276610,34.264625549316406
1624528322.6195846,2284110,33.93854904174805
1624528348.2669282,2293110,34.5889892578125
1624528349.154131,2293410,35.11237716674805
1624528391.0928,2308110,32.608177185058594
1624528392.0036721,2308510,34.76980209350586
1624528404.0975814,2312810,33.77019119262695
1624528407.047746,2313910,34.95210647583008
1624528409.8920257,2314910,33.95404052734375
1624528420.0078552,2318310,32.78736877441406
1624528422.7371924,2319310,32.854026794433594
1624528429.925799,2321910,34.788246154785156
1624528443.272123,2326410,35.34035873413086
1624528449.9772115,2328710,34.94414520263672
1624528464.3984013,2333810,33.4391975402832
1624528471.6152778,2336210,34.83876037597656
1624528477.0196354,2338110,33.42750549316406
1624528490.200875,2342810,34.77729797363281
1624528522.1789105,2354110,36.127281188964844
1624528535.7560728,2359010,35.48135757446289
1624528559.2671552,2367110,33.056724548339844
1624528562.3861866,2368210,34.51416778564453
1624528568.0205872,2370210,34.86928939819336
1624528588.852466,2377510,34.328651428222656
1624528605.038453,2383210,34.808589935302734
1624528634.9416978,2393910,33.04070281982422
1624528675.5639222,2408010,35.070274353027344
1624528686.709726,2411910,33.75141906738281
1624528695.2190976,2414810,33.4902229309082
1624528720.236353,2423510,35.90304183959961
1624528734.0463932,2428310,34.22343444824219
1624528734.502808,2428510,33.13451385498047
1624528745.454359,2432310,33.42681884765625
1624528751.7032528,2434610,33.402435302734375
1624528771.81618,2441710,32.099178314208984
1624528812.356479,2455810,35.13289260864258
1624528830.8861432,2462210,35.4000358581543
1624528858.4637938,2472010,31.908966064453125
1624528860.6613958,2472810,32.107112884521484
1624528903.7645795,2488010,35.645774841308594
1624528910.3016129,2490210,34.698978424072266
1624528919.7377293,2493510,34.32016372680664
1624528940.7594466,2500910,32.92123794555664
1624528951.7560062,2504810,34.23679733276367
1624528976.3550465,2513410,32.44916534423828
1624528996.884657,2520710,34.534263610839844
1624529004.2974463,2523210,33.89507293701172
1624529007.9944131,2524510,33.42632293701172
1624529010.654426,2525410,32.97332763671875
1624529032.8512323,2533310,33.888160705566406
1624529049.615892,2539210,35.17056655883789
1624529081.730841,2550610,32.93537521362305
1624529086.3791394,2552110,32.732757568359375
1624529108.0297348,2560010,34.80317306518555
1624529132.5608876,2568710,34.342430114746094
1624529157.6210537,2577610,35.031761169433594
1624529168.244394,2581310,35.416561126708984
1624529178.1815324,2584810,34.762577056884766
1624529199.2958534,2592210,33.85774230957031
1624529234.4139872,2604610,35.53080749511719
1624529240.4763207,2606710,34.65219497680664
1624529243.0713665,2607610,34.48088836669922
1624529247.8895798,2609210,34.18941116333008
1624529265.2890873,2615510,34.027427673339844
1624529265.5185351,2615610,33.93791198730469
1624529269.3814766,2617010,33.40660858154297
1624529304.8679657,2629310,34.57096862792969
1624529307.9832947,2630410,33.53136444091797
1624529336.2632785,2640410,34.60718536376953
1624529355.6912868,2647110,35.18857192993164
1624529412.995612,2667110,33.307857513427734
1624529449.28061,2679810,35.05300521850586
1624529449.5163069,2679910,34.82307434082031
1624529457.763289,2682810,35.04214096069336
1624529458.371499,2683010,34.88264846801758
1624529486.9991431,2692910,33.20756912231445
1624529529.378682,2707910,35.07871627807617
1624529548.2349987,2714310,35.085201263427734
1624529549.5819666,2714910,35.3900146484375
1624529551.5509443,2715510,35.21167755126953
1624529552.484833,2715910,35.17659378051758
1624529552.8615785,2716010,35.18770217895508
1624529586.1948488,2727510,34.823646545410156
1624529601.7930844,2733010,33.532535552978516
1624529636.0224912,2745010,34.88188552856445
1624529651.8605528,2750610,35.3874626159668
1624529680.1749852,2760410,33.39582061767578
1624529683.1744285,2761410,32.44761276245117
1624529685.2597075,2762110,34.503746032714844
1624529690.0189204,2763910,33.890445709228516
1624529706.853204,2769610,34.01826095581055
1624529719.307065,2774010,34.60544967651367
1624529744.124957,2782610,34.390140533447266
1624529769.5741527,2791710,34.09994125366211
1624529770.0378504,2791910,34.28318405151367
1624529779.6667688,2795110,33.90422058105469
1624529784.390477,2796910,35.05646896362305
1624529865.8030834,2825210,34.05949401855469
1624529872.979671,2827810,35.073184967041016
1624529885.927735,2832210,34.155879974365234
1624529901.162077,2837710,34.46371078491211
1624529918.9858456,2843910,35.232933044433594
1624529923.2098637,2845210,34.845462799072266
1624529949.4516625,2854410,33.51274490356445
1624529957.8144681,2857310,34.378501892089844
1624529969.2323222,2861210,33.931396484375
1624530049.9194572,2889210,34.83950424194336
1624530072.7634397,2897110,34.18716812133789
1624530079.7303243,2899710,35.61214065551758
1624530085.9643507,2901910,34.67128372192383
1624530091.460564,2903810,34.47421646118164
1624530098.980035,2906310,34.38596725463867
1624530103.227803,2907910,33.18229675292969
1624530106.9961722,2909110,33.87055587768555
1624530119.361163,2913410,32.85538101196289
1624530139.0936692,2920210,32.37370681762695
1624530156.7771988,2926410,33.06324768066406
1624530216.5077035,2947210,34.94366455078125
1624530218.1153429,2947910,34.89751434326172
1624530220.6987953,2948810,34.35725021362305
1624530234.9599278,2953810,34.61478042602539
1624530236.1715977,2954110,34.75531005859375
1624530242.094424,2956210,33.400970458984375
1624530250.9278142,2959310,33.24028396606445
1624530256.4335186,2961210,35.37757873535156
1624530294.979773,2974810,34.99604415893555
1624530318.1069021,2982910,35.085914611816406
1624530318.488421,2983010,34.53418731689453
1624530328.5698595,2986410,35.57234191894531
1624530368.5155096,3000110,34.55316162109375
1624530369.6476145,3000610,33.18159866333008
1624530377.517085,3003210,32.27629089355469
1624530390.3007553,3007810,33.044254302978516
1624530394.943924,3009310,33.896461486816406
1624530418.5065606,3017510,36.02168655395508
1624530430.4975696,3021810,34.702266693115234
1624530438.0690253,3024410,34.52064514160156
1624530450.0863984,3028510,30.655170440673828
1624530461.9103646,3032810,29.68073272705078
1624530500.2951345,3046010,31.443815231323242
1624530502.3064463,3046710,32.89942932128906
1624530503.707642,3047110,33.37253189086914
1624530533.0957396,3057310,33.85618591308594
1624530544.3423262,3061310,33.330467224121094
1624530571.00567,3070710,34.7874755859375
1624530575.2030892,3072110,35.32548522949219
1624530579.833544,3073910,34.6858024597168
1624530592.2828343,3078110,34.77737808227539
1624530670.322331,3105310,34.663883209228516
1624530685.2033572,3110610,35.30310821533203
1624530719.2905672,3122510,34.4503173828125
1624530771.3362205,3140710,30.78929901123047
1624530782.2796907,3144410,34.59274673461914
1624530809.141875,3153810,35.15901565551758
1624530854.9414146,3169710,34.893585205078125
1624530862.4593732,3172310,33.90378952026367
1624530873.8454769,3176310,35.07508850097656
1624530886.5698411,3180910,34.58854293823242
1624530905.452978,3187410,35.66017532348633
1624530907.7154725,3188110,35.38168716430664
1624530909.5411084,3188910,34.34135055541992
1624530923.5063097,3193710,35.29874801635742
1624530926.1012237,3194610,34.74625015258789
1624530943.2988486,3200510,34.52273941040039
1624530946.7586715,3201810,33.54686737060547
1624530987.899315,3216310,35.84748077392578
1624530991.2076845,3217510,35.519371032714844
1624531000.5315528,3220810,34.690277099609375
1624531012.494727,3225010,34.929683685302734
1624531030.9702318,3231510,34.82959747314453
1624531051.8289688,3238910,33.99458694458008
1624531065.7105224,3243610,35.2619743347168
1624531084.475698,3250110,33.69014358520508
1624531092.5419726,3253010,33.712158203125
1624531096.511221,3254310,33.45132064819336
1624531116.0941303,3261210,30.06684684753418
1624531116.7999163,3261510,30.845731735229492
1624531129.1959293,3265810,28.515029907226562
1624531143.2915723,3270710,31.508886337280273
1624531159.3568995,3276310,31.87006187438965
1624531196.9873326,3289510,33.35901641845703
1624531199.510357,3290310,34.302215576171875
1624531201.2757404,3291010,34.07024002075195
1624531228.11828,3300310,34.86363983154297
1624531231.4130294,3301510,34.93456268310547
1624531237.009121,3303510,32.59250259399414
1624531269.3442717,3314910,36.06397247314453
1624531270.7179897,3315310,34.91067886352539
1624531278.317754,3318010,35.0028190612793
1624531279.1073923,3318210,35.10280990600586
1624531304.721569,3327210,34.590972900390625
1624531325.0248406,3334210,34.60867691040039
1624531332.3790588,3336910,35.5672721862793
1624531334.5061822,3337610,35.438140869140625
1624531335.1845205,3337910,35.56466293334961
1624531342.9636226,3340410,33.93191146850586
1624531381.2912357,3354010,34.96872329711914
1624531407.9005103,3363210,33.76131057739258
1624531409.4783614,3363910,34.4373779296875
1624531435.0789828,3372910,33.780826568603516
1624531437.8582995,3373810,34.93191146850586
1624531441.2883992,3375010,33.40749740600586
1624531446.6583881,3376910,33.56449890136719
1624531451.4861965,3378610,35.62810134887695
1624531466.94979,3384010,34.41438293457031
1624531470.6111672,3385210,35.5681266784668
1624531477.375758,3387710,34.74172592163086
1624531488.0672824,3391410,35.081504821777344
1624531504.7037172,3397210,34.27208709716797
1624531517.6607141,3401810,32.24357604980469
