4310,30.28001213
4610,31.22955894
7210,29.7646656
9510,30.35044098
16810,30.20942307
23010,31.66397476
23510,31.36686707
25610,31.32484245
27410,30.75001907
30910,32.1509819
31110,31.46675301
31910,32.19337463
47510,32.11392975
53710,31.45565033
58010,32.73703384
58710,32.56011581
63510,32.1857872
64810,33.00658417
67210,32.21535873
71510,31.89522552
72310,32.58647537
78610,32.43000793
80310,32.169384
80910,33.14951324
83710,33.12689209
97210,32.29616547
101510,33.26882172
106710,33.96361923
110510,33.74071503
118110,33.06609344
126210,34.47043991
131710,33.99520111
132010,34.41428757
133410,32.90867615
133810,33.72728729
138610,33.47977448
139310,33.68606949
143710,33.38441849
146710,34.03364563
152410,33.67608643
155310,34.38307953
156910,33.80310059
158510,34.31555939
169210,34.39846039
173510,33.62140274
173810,35.31417847
184510,34.87705231
186710,34.15665054
187810,34.20384216
191810,34.67064667
193510,35.42762756
194810,33.66905594
203710,34.57519531
209710,34.2690773
218810,34.66678238
220010,34.66596222
223210,35.06968307
223810,34.88379288
226310,34.78951645
230810,35.28447723
239010,34.41689301
243710,34.70510101
245410,35.40302277
245610,34.9166069
246110,34.65983582
248610,34.42227936
248710,35.12736511
249910,33.79262543
250410,34.83890533
253310,34.50850296
254810,33.85947037
268610,35.10046768
274110,34.0148201
296810,34.01233292
303910,33.50938034
304210,34.52090454
310010,33.23383713
316210,33.77025604
323110,34.33653641
324510,35.02965927
324710,35.2404213
324810,36.0115242
330610,34.00018692
348110,35.10972214
361910,34.43497849
362110,34.15908432
367110,34.76686478
374210,33.35335159
379410,34.12031174
381510,34.87791443
382210,34.11210251
392910,34.03954697
395710,33.63981247
398510,34.70846939
403710,34.41994476
409910,35.21456528
419710,34.31715775
422810,34.20750427
423310,34.71783829
431810,33.96379471
432010,35.04556656
440110,34.53012466
449310,34.15732956
451010,34.8308754
453110,34.40163422
466510,34.61474991
466910,33.73348999
467710,32.83278275
478910,34.35066605
480310,34.91233826
484110,32.57695389
485310,34.76486588
489510,34.5741272
497210,34.53720856
505110,33.69451904
505310,34.32878876
510710,33.5256424
513510,33.63713455
524010,33.83694458
534610,34.59056473
536010,34.13785934
542110,34.20244598
555010,33.57101822
568010,34.57377243
572410,34.03851318
580910,34.45496368
582910,33.78079224
586510,34.62474442
587210,34.88608551
590810,33.79141235
592910,33.86546707
599110,34.81785965
601110,33.53407288
612210,34.61129761
613210,35.34867096
620110,33.59232712
621410,34.63306427
622010,34.0776329
623310,35.03740692
629010,33.45723343
631310,34.3744812
637710,33.98227692
652110,33.76333237
657510,35.32153702
660410,34.50845718
665810,35.72481155
669710,34.46713257
670010,34.14405823
671210,34.28173447
674310,35.03896713
685510,34.7381134
696710,33.84797668
699310,33.6290741
710710,34.71743393
711510,33.31503296
715610,34.93278122
724810,33.47197723
731210,33.09804535
736010,34.46443176
738310,34.97202682
745110,35.49689102
746110,34.58293533
746410,33.47990036
747910,33.66353226
751210,34.44242096
769410,33.57318115
776110,34.06729507
778910,33.44916916
779910,33.30561829
783410,35.45205688
799210,33.3775177
806710,33.22467041
818110,34.90886307
822210,35.06142807
833510,34.08948898
836410,34.19776917
836910,35.45240784
837810,33.75169373
846810,34.77350998
847110,33.55249786
849910,34.61944199
850910,35.06721878
860210,33.10560226
863610,33.80477142
869610,33.76854324
882010,34.74578857
887910,33.51724243
890510,33.71545792
890810,34.63362503
892910,34.26883698
893610,34.20759201
899410,34.75886917
900010,34.1860199
905610,33.87878799
926110,32.59573364
931710,34.61080551
934910,34.74384689
943610,34.51290131
946910,34.57003784
954810,34.3781662
955510,34.0667305
956810,34.76106262
962810,33.78094101
965810,34.99954224
968110,35.0099144
969910,34.44589996
984410,34.67179489
990810,34.0762291
1005910,34.59240723
1008510,35.6801796
1027710,33.12424469
1028410,33.68580246
1039710,34.20800781
1040010,32.94339752
1042110,34.31457901
1048010,34.15638733
1052310,33.45015717
1060810,33.96765137
1063910,34.43556213
1065510,33.75661469
1067210,33.98662186
1071210,33.87334061
1075810,33.9580307
1075910,34.21318054
1078110,34.31678772
1081610,34.18768311
1084210,34.08559036
1085110,32.40044022
1090310,33.72661972
1090610,34.33466339
1094010,34.16730881
1094410,34.2325592
1096710,35.00005341
1097310,34.53130722
1097510,34.11172485
1102110,34.89562988
1110310,34.47216415
1112210,34.62576675
1113110,34.01066589
1119910,34.82331085
1120110,34.24551392
1126110,34.11852646
1142010,34.00185776
1147310,34.6374588
1149310,35.3957634
1152410,34.26957321
1153310,33.7317009
1155010,34.29417419
1156710,34.31729507
1164910,33.72489929
1167210,32.12470627
1168610,34.37702179
1176010,33.3392868
1187410,34.71138382
1197010,34.73993683
1197510,34.31479645
1201110,34.86048126
1204210,34.27004242
1213910,33.88011932
1216510,34.73854065
1216910,33.92421722
1218510,35.38132095
1222710,33.3663063
1229110,34.73217392
1229410,34.802948
1231010,35.28561783
1240610,33.79581451
1245910,34.51441956
1267210,34.10829544
1270010,34.27891922
1280610,34.93169022
1287810,34.00730515
1294010,33.98269272
1301810,33.86595154
1303510,34.91535187
1306210,34.60144806
1308310,34.35567093
1309510,35.29666138
1311010,35.12353897
1316710,33.94066238
1324010,35.27685165
1335010,34.77029419
1340310,34.85509109
1340710,34.80627441
1350510,35.34758377
1354710,34.71280289
1359810,34.2984848
1362110,34.27594757
1368010,33.51429367
1368310,34.61200714
1377710,34.91570282
1381110,35.08957672
1384610,34.77482986
1388510,33.39117432
1397710,34.72600555
1399910,34.29079437
1408110,34.81384659
1422210,35.62231064
1428810,34.95949173
1429510,34.17417526
1430410,35.32571793
1432110,34.85680389
1433910,33.83028793
1439810,34.00318909
1444810,35.67370224
1449510,34.80070496
1455810,33.95924377
1463310,34.0500946
1463910,34.10104752
1466910,34.06995392
1467810,34.25297928
1468810,34.79695892
1478010,34.92972946
1478910,34.91049576
1479310,35.02952576
1481010,34.6594162
1487410,34.70740128
1489310,34.82863235
1502810,34.36303329
1509110,35.04706192
1513710,34.22390366
1518110,34.13687515
1526710,34.35581207
1532510,34.17335129
1547410,35.24269485
1547610,34.57402802
1550810,36.0332222
1553910,33.84711838
1559810,34.25736618
1574110,34.10130692
1576510,35.30575943
1577410,33.62352371
1582910,34.63756943
1598010,35.81738663
1599410,33.95500183
1609610,34.31717682
1611710,34.53205872
1625010,34.64720154
1632210,34.48940277
1634410,33.55364227
1636110,34.33752823
1640710,33.81700134
1644110,35.24106598
1650610,35.00927353
1658610,35.60315704
1666210,34.66217041
1669810,35.16952896
1680910,33.91651535
1681010,34.97980499
1684410,33.815979
1685810,33.9943924
1690010,34.36361313
1706710,34.05777359
1709810,34.35616684
1713210,35.12983322
1724010,35.28256607
1727310,34.03424835
1729110,34.52212524
1729310,34.4472847
1731710,34.56043243
1731810,34.93531036
1732110,35.07526779
1734010,33.45929337
1737510,34.31075668
1740610,34.35321045
1744510,34.43386459
1745510,33.34528351
1754410,34.18214035
1755810,34.49419785
1758710,33.29207611
1759510,34.81591415
1762410,34.69513321
1772310,34.42201614
1795410,35.22117615
1798210,33.31630707
1799110,33.61189651
1801910,34.75767136
1805410,36.27494812
1806610,34.11325455
1813010,35.34562302
1826510,33.95494843
1831910,33.53268051
1845210,34.68719482
1845310,34.3273468
1859310,35.30780411
1871410,33.55461121
1872110,34.1422081
1884610,34.04803848
1895910,33.77716064
1897810,33.87446213
1900610,34.11942673
1902810,34.7140007
1904910,34.44618607
1911710,34.5026207
1917010,33.26385498
1922810,34.1872139
1927210,34.80197906
1948610,34.37109756
1950410,35.03522873
1952610,34.28155136
1953210,33.90434265
1964110,33.87825775
1965510,34.31008148
1966610,34.48564148
1972110,34.1052475
1973210,34.16343307
1973810,35.06130219
1979710,34.57849503
1982410,34.45757675
1984710,33.52114868
1991710,34.00271225
1993910,34.81451035
1997210,34.60723495
1999610,33.68791199
2003610,35.08821487
2005410,34.3997879
2006010,34.42480087
2006310,34.22537231
2013910,32.70191193
2014010,32.89810562
2018710,34.06157303
2021810,33.7947998
2024510,33.15441513
2024810,34.11304474
2025310,33.46649933
2032410,35.38175583
2033510,33.70508957
2038410,33.8758316
2044110,34.35062027
2048610,34.78632355
2052710,34.46217346
2054010,34.5455246
2054110,34.50294876
2056310,33.44818878
2057910,34.13589096
2069010,33.65479279
2071110,35.05474854
2078010,34.63520813
2078310,34.93951035
2078410,34.56070328
2083210,33.57028198
2085610,34.24694443
2098810,33.14028931
2106810,34.13041687
2108110,33.2815361
2114510,33.91559982
2121010,34.44102097
2123310,33.31480026
2131710,34.18637848
2132010,33.8658371
2132510,33.59608841
2139210,35.26458359
2141010,33.57745743
2148510,34.56346512
2152410,33.8162117
2168210,34.04000854
2172410,34.76557541
2172510,35.00959015
2179010,34.10031891
2179610,33.92692184
2182210,34.27704239
2184310,33.50961304
2184910,34.45085144
2200710,33.1127739
2224610,34.65801239
2225910,34.59282303
2229310,33.78598785
2231710,33.45056534
2233110,35.39062119
2235910,33.63397598
2247310,34.45573807
2250810,33.12010574
2254510,33.72291565
2263610,34.91909027
2276610,34.65982819
2284110,33.2553978
2293110,35.01988983
2293410,33.26395416
2308110,32.73545074
2308510,34.37839508
2312810,34.22508621
2313910,34.89536285
2314910,33.47715378
2318310,34.15436554
2319310,34.35289001
2321910,34.52907181
2326410,34.9176178
2328710,34.91786957
2333810,34.48563766
2336210,34.12099075
2338110,34.28012085
2342810,35.17871475
2354110,34.60797882
2359010,34.16189194
2367110,34.7050972
2368210,34.45717621
2370210,36.11167908
2377510,33.44810486
2383210,34.01006699
2393910,33.60124207
2408010,33.68370056
2411910,34.05254364
2414810,34.30398178
2423510,34.88692474
2428310,34.34986115
2428510,35.40986252
2432310,34.51453781
2434610,34.28718185
2441710,34.40997314
2455810,35.07182312
2462210,34.16564941
2472010,34.58836746
2472810,34.71815109
2488010,35.19474792
2490210,33.63977432
2493510,33.3346138
2500910,34.96779251
2504810,34.95582962
2513410,33.44215393
2520710,34.08190536
2523210,34.51046371
2524510,34.11916733
2525410,33.94898987
2533310,33.86281967
2539210,34.27143097
2550610,34.78387451
2552110,34.94828796
2560010,34.44543839
2568710,34.67174911
2577610,32.68358612
2581310,34.70957947
2584810,34.19485474
2592210,33.46983719
2604610,34.27738571
2606710,34.06093216
